book_id,is_ebook,text_reviews_count,average_rating,language_code,num_pages,publication_month,publication_year,ratings_count,title,sample_rating,read_duration,genre
29072399,false,84,4.29,eng,233,2,2016,504,Matilda,4.666666666666667,6.666666666666667,young_adult
1060562,false,362,3.98,en-US,,,,4823,Poison,4.0,2.0,young_adult
1175893,false,1189,3.57,en-CA,464,7,2007,11870,"Tunnels (Tunnels, #1)",2.1666666666666665,49.833333333333336,young_adult
13634097,true,293,3.86,en-GB,288,2,2014,2480,Bright Before Sunrise,4.0,20.166666666666668,young_adult
17286729,false,311,4.02,eng,320,11,2013,2213,"The Trap (The Hunt, #3)",4.333333333333333,1.3333333333333333,young_adult
28220899,false,493,3.68,eng,400,1,2017,1548,Freeks,3.625,12.125,young_adult
359249,false,66,4.21,,368,5,2005,1501,Blind Beauty,4.0,31.0,young_adult
13452815,true,123,3.74,en-GB,234,2,2012,850,"Shaken (Mind Reader, #1)",4.0,0.0,young_adult
12059554,false,39,3.9,,202,4,2012,880,Glow (Zellie Wells #3),4.0,1.0,young_adult
21525970,true,239,3.82,eng,370,10,2015,1207,Willful Machines,4.0,6.5,young_adult
444415,false,58,3.5,,208,3,2003,940,Takeoffs and Landings,3.0,5.0,young_adult
20702027,false,143,3.18,,243,10,2014,520,"Oh Yeah, Audrey!",3.0,6.0,young_adult
523421,false,14,3.98,,263,8,2006,513,"Reckoning (The Fallen, #4)",1.5,19.0,young_adult
13188729,true,115,4.01,en-CA,539,5,2012,2322,"Bitterblue (Graceling Realm, #3)",3.0,4.0,young_adult
293413,false,53,3.76,eng,164,1,1998,1556,"Coyote Moon (Buffy the Vampire Slayer: Season 1, #3)",4.0,10.0,young_adult
11514121,false,100,3.83,eng,299,2,2012,914,"A Touch Morbid (A Touch Trilogy, #2)",3.3333333333333335,8.666666666666666,young_adult
9577750,false,220,3.62,eng,326,5,2011,1053,Putting Makeup on Dead People,2.8,3.6,young_adult
7744611,false,525,4.26,eng,408,3,2013,6589,"Code (Virals, #3)",3.8333333333333335,23.083333333333332,young_adult
22917641,false,141,4.2,eng,240,,,4094,"The Selection Stories: The Queen & The Favorite (The Selection, #0.4, 2.6)",3.25,1.5,young_adult
6783129,false,1265,3.8,eng,336,5,2010,7246,"The Cardturner: A Novel about a King, a Queen, and a Joker",3.2,3.4,young_adult
17560541,false,806,3.73,eng,317,3,2014,3878,"Don't Even Think About It (Don't Even Think About It, #1)",3.3333333333333335,1.8888888888888888,young_adult
493124,false,375,4.02,en-US,301,5,2004,10281,"White Is for Magic (Blue is for Nightmares, #2)",2.0,2.0,young_adult
9801384,true,48,4.03,en-US,373,4,2011,710,"The Gathering (Darkness Rising, #1)",4.0,2.3333333333333335,young_adult
25982606,false,510,3.82,eng,310,3,2016,2192,Burn Baby Burn,3.0714285714285716,31.071428571428573,young_adult
16079073,true,56,4.04,en-US,55,10,2012,625,Goblin Fruit,5.0,0.0,young_adult
7823502,false,150,3.91,en-US,256,11,2010,990,"The Allegra Biscotti Collection  (The Allegra Biscotti Collection, #1)",3.0,0.0,young_adult
11753482,true,120,4.14,en-GB,228,2,2012,3066,"Return to Eden (The Soulkeepers, #3)",4.5,2.25,young_adult
13599163,false,347,3.84,eng,272,9,2012,1349,After Hello,4.0,2.5,young_adult
22447220,true,1411,4.24,eng,,,,10221,"Ensnared (Splintered, #3)",3.1621621621621623,12.45945945945946,young_adult
18602796,false,331,3.81,eng,374,4,2014,3552,The Last Best Kiss,3.7142857142857144,143.0,young_adult
15814564,false,125,3.82,,208,5,2013,1423,"First Comes Love (First Comes Love, #1)",4.0,1.0,young_adult
17981400,false,201,3.74,eng,336,1,2014,657,"Defy (Defy, #1)",3.6666666666666665,4.0,young_adult
11083860,true,81,4.17,eng,,,,999,"We'll Always Have Summer (Summer, #3)",4.0,5.0,young_adult
17568327,true,45,4.2,eng,54,2,2013,543,"Captivated (Talented Saga, #3.5)",4.5,3.0,young_adult
4583614,false,241,3.56,,244,5,2009,1266,Punkzilla,3.6666666666666665,2.0,young_adult
10355662,false,266,4.1,en-US,292,10,2011,1393,Stick,4.6,3.6,young_adult
13334434,true,210,3.66,eng,,12,2011,1706,"Sleeping Handsome (Sleeping Handsome, #1)",3.25,2.5,young_adult
623890,false,155,3.47,en-US,288,9,2005,2155,Sticky Fingers,4.5,23.5,young_adult
17571446,false,53,4.17,ger,448,10,2013,595,"Frostglut (Mythos Academy, #4)",4.2,12.6,young_adult
25489567,false,291,3.67,eng,390,1,2016,753,The Love That Split the World,3.0,6.0,young_adult
9797582,false,363,4.42,eng,588,12,2010,1651,"Last Sacrifice (Vampire Academy, #6)",4.3,11.1,young_adult
18525661,false,556,4.08,eng,432,6,2014,2270,"Siege and Storm (The Grisha, #2)",3.5714285714285716,6.428571428571429,young_adult
15811405,true,1217,4.13,eng,304,10,2013,10003,"The Iron Traitor (The Iron Fey: Call of the Forgotten, #2)",3.2142857142857144,9.714285714285714,young_adult
109059,false,428,4.29,eng,240,,,3364,Matilda,4.0,4.0,young_adult
6586512,false,886,3.96,en-US,301,3,2010,5829,Sing Me to Sleep,4.111111111111111,24.666666666666668,young_adult
1720099,false,408,2.94,en-US,224,10,2007,3883,Uninvited,1.5,4.0,young_adult
6909544,false,2931,3.89,en-US,361,,,38058,"Birthmarked (Birthmarked, #1)",3.369565217391304,6.239130434782608,young_adult
6378455,false,43,3.95,,338,,,714,"Untamed (House of Night, #4)",3.0,1.0,young_adult
6350193,false,98,4.01,en-US,422,4,2009,796,Lock and Key,3.0,0.0,young_adult
8161632,false,574,4.0,eng,295,1,2011,11842,"Shadowspell (Faeriewalker, #2)",3.888888888888889,4.333333333333333,young_adult
18141955,false,99,3.71,ind,308,7,2013,654,Swiss: Little Snow in Zürich,4.0,3.0,young_adult
16069030,true,7514,4.02,eng,355,3,2014,59102,"The Winner's Curse (The Winner's Trilogy, #1)",3.7551020408163267,10.489795918367347,young_adult
25802922,true,156,3.32,eng,352,6,2016,666,Mirror in the Sky,3.0,12.0,young_adult
13423346,false,1319,3.67,eng,326,6,2013,8612,"Ink (Paper Gods, #1)",3.5833333333333335,20.25,young_adult
846984,false,2578,3.81,,288,8,2007,31044,"Love, Stargirl (Stargirl, #2)",3.25,2.8125,young_adult
9433912,false,380,3.68,eng,316,3,2011,1904,"Burn Bright (Night Creatures, #1)",2.0,2.6666666666666665,young_adult
25582820,false,143,3.67,,320,2,2016,518,Rebel Bully Geek Pariah,4.5,0.75,young_adult
19081403,false,587,4.61,eng,801,6,2014,4971,"Beginnings: Obsidian & Onyx (Lux, #1-2)",4.666666666666667,22.666666666666668,young_adult
17899392,false,1289,3.77,,340,12,2013,10137,First Love,3.074074074074074,3.6296296296296298,young_adult
16118268,true,33,3.87,eng,93,10,2012,750,Goddess of the Underworld (Goddess Test #2.5C),3.0,2.0,young_adult
111011,false,358,4.29,en-US,288,7,2002,4373,"Darkness Before Dawn (Hazelwood High, #3)",3.0,1.0,young_adult
16131534,false,241,3.94,eng,300,9,2014,1012,"The Infinite Sea (The 5th Wave, #2)",3.375,18.125,young_adult
19180054,true,105,4.35,eng,306,,,1410,Saving Elliot,4.0,0.0,young_adult
177805,false,111,3.95,en-US,349,9,2002,1330,The Thief Lord,3.3333333333333335,10.0,young_adult
11492014,true,48,4.0,eng,,,,677,"Fractured (Fateful, #2)",5.0,0.0,young_adult
18139079,true,102,3.61,eng,87,9,2013,1022,"The Summer I Gave Up Boys (The Summer I Gave Up Boys, #1)",2.6666666666666665,0.3333333333333333,young_adult
6905569,false,185,4.04,eng,295,8,2010,1224,The Forbidden Sea,3.0,4.0,young_adult
11556960,false,1923,3.74,eng,368,10,2012,14261,"Crewel (Crewel World, #1)",3.742857142857143,8.82857142857143,young_adult
12144569,false,318,3.46,eng,272,1,2013,1668,Nobody But Us,2.0,1.25,young_adult
13170018,false,149,4.08,eng,240,9,2012,686,Fourmile,4.333333333333333,2.0,young_adult
20329614,true,59,4.2,eng,467,11,2014,958,The Bane Chronicles,2.6666666666666665,8.666666666666666,young_adult
176604,false,36,3.69,eng,150,2,1996,1233,"The Face (Fear Street, #35)",4.0,2.0,young_adult
6350972,false,160,4.02,ger,288,3,2009,2331,Tote Mädchen lügen nicht,2.857142857142857,10.285714285714286,young_adult
6250210,false,179,4.1,eng,370,9,2009,936,"Graceling (Graceling Realm, #1)",4.0,50.2,young_adult
22403036,false,205,3.28,en-GB,272,2,2015,967,No Parking at the End Times,2.0,7.0,young_adult
18349885,false,173,3.72,,272,7,2014,1020,Homeroom Diaries,3.3333333333333335,1.6666666666666667,young_adult
17262735,false,181,3.29,eng,288,10,2013,694,"Relic (Books of Eva, #1)",4.0,7.0,young_adult
22701879,false,882,3.94,eng,310,12,2015,4572,Not If I See You First,3.6666666666666665,5.4,young_adult
215543,false,582,4.16,eng,384,1,2003,25777,"The Lost City of Faar (Pendragon, #2)",2.5,2.0,young_adult
11036912,true,110,3.92,eng,272,4,2011,1713,"Enclave (Razorland, #1)",4.0,3.0,young_adult
17973145,false,160,3.52,eng,394,10,2015,767,Dreamstrider,3.2,13.0,young_adult
6764252,false,61,3.77,,218,5,2010,727,"Premiere (On the Runway, #1)",3.0,3.0,young_adult
13487029,false,394,4.34,eng,438,8,2012,5161,"Foretold (The Demon Trappers, #4)",4.0,7.545454545454546,young_adult
395850,false,74,4.1,,227,11,1997,3634,"Black Dawn (Night World, #8)",2.0,2.5,young_adult
10913887,false,1366,3.72,en-US,293,5,2012,9643,"The Hunt (The Hunt, #1)",3.55,10.4,young_adult
16386616,false,222,4.11,eng,,2,2013,509,Eleanor & Park,4.25,8.625,young_adult
9711714,false,1512,4.01,eng,279,10,2011,9592,Everybody Sees the Ants,3.72,9.08,young_adult
28245804,false,37,3.92,eng,11,,,539,The Maid,4.5,0.0,young_adult
22818100,true,321,4.02,eng,,7,2014,1597,Every Ugly Word,4.111111111111111,5.777777777777778,young_adult
170171,false,1173,3.62,en-US,232,9,2003,13969,Catalyst,2.7857142857142856,9.571428571428571,young_adult
5602828,false,271,3.75,en-GB,222,2,2009,2804,"Out of Sight, Out of Mind (Gifted, #1)",4.0,0.5,young_adult
26074194,false,604,3.65,eng,306,5,2016,2781,"Queen of Hearts (Queen of Hearts Saga, #1)",3.5789473684210527,5.315789473684211,young_adult
5711662,false,150,2.96,,,,,881,Touch,2.0,0.0,young_adult
6289599,false,199,3.61,eng,233,1,2009,1051,"Half World (Half World, #1)",3.75,275.25,young_adult
29504138,true,481,4.28,en-GB,,,,2471,A Thousand Boy Kisses,4.125,10.875,young_adult
16280099,false,100,3.69,eng,304,7,2013,565,Blood Family,4.0,3.0,young_adult
17910091,false,186,3.86,eng,384,3,2014,1568,"The Nightmare Dilemma (The Arkwell Academy, #2)",3.6,2.8,young_adult
9917945,false,1407,4.35,en-US,622,,,21390,"Perfect (Impulse, #2)",3.772727272727273,34.77272727272727,young_adult
227283,false,136,3.6,en-US,262,7,2006,1603,"Wuthering High (Bard Academy, #1)",5.0,4.0,young_adult
6617862,false,41,3.69,nl,476,4,2009,1100,"Eclips (Twilight, #3)",2.5,10.5,young_adult
12982393,false,2449,3.23,eng,290,7,2012,15948,Dare Me,3.016949152542373,9.338983050847459,young_adult
13265293,false,195,3.46,eng,325,6,2013,1409,"Hidden (Avena, #1)",3.5,191.83333333333334,young_adult
12924253,false,1052,3.9,en-US,354,7,2012,15592,"Once (Eve, #2)",3.6511627906976742,9.372093023255815,young_adult
11282392,false,84,4.45,en-US,336,10,2011,522,The Shadow Girl,3.0,3.0,young_adult
18245617,true,151,3.04,eng,320,10,2015,671,Future Perfect,1.0,0.6666666666666666,young_adult
21407176,true,74,4.13,eng,,,,1281,Waistcoats & Weaponry (Finishing School #3),1.5,1.5,young_adult
12270931,false,383,3.93,eng,404,6,2012,4494,"Arise (Hereafter, #2)",3.909090909090909,4.545454545454546,young_adult
8134337,true,163,4.07,eng,360,,,761,"The Red Pyramid (Kane Chronicles, #1)",3.0,14.0,young_adult
9723754,true,194,3.86,eng,101,12,2010,3792,"Letters to Elise: A Peter Townsend Novella (My Blood Approves, #4.5)",3.0,186.66666666666666,young_adult
1554364,false,22,4.18,en-US,188,2,2008,531,"Changeling (Sweep, #8)",3.0,0.0,young_adult
12410324,false,427,4.09,eng,346,8,2012,6053,"Losing Lila (Lila, #2)",3.769230769230769,46.69230769230769,young_adult
2650712,false,193,3.69,en-US,628,7,2008,3314,"Eclipse (Twilight, #3)",4.5,21.5,young_adult
3374819,false,741,3.92,en-US,231,,,6838,"The Devouring (The Devouring, #1)",3.3333333333333335,2.5,young_adult
1318894,false,160,3.76,eng,331,9,2007,1376,The Tree Shepherd's Daughter (Faire Folk Trilogy #1),3.0,12.666666666666666,young_adult
1034516,false,350,4.06,,336,5,2005,6096,"The Named (Guardians of Time, #1)",3.25,89.75,young_adult
11048116,true,244,3.62,eng,315,4,2011,2236,Fateful (Fateful #1),3.6,22.0,young_adult
28375641,false,200,3.43,eng,355,12,2016,773,"Spindle (A Thousand Nights, #2)",4.0,1.5,young_adult
7653352,false,152,3.55,en-US,343,7,2010,724,"Prophecy of the Sisters (Prophecy of the Sisters, #1)",3.0,3.5,young_adult
25090719,false,159,4.26,eng,486,10,2015,584,The Sword of Summer (Magnus Chase and the Gods of Asgard #1),4.0,12.75,young_adult
13449631,true,283,3.25,eng,560,2,2014,1107,"White Space (Dark Passages, #1)",2.5,16.0,young_adult
6490389,false,198,4.34,ger,416,8,2009,4086,"Tödliche Spiele (Die Tribute von Panem, #1)",4.642857142857143,19.571428571428573,young_adult
6603110,false,197,3.74,eng,267,4,2010,2008,For Keeps,5.0,1.0,young_adult
213652,false,599,4.1,en-US,352,6,2004,8126,"Heir Apparent (Rasmussem Corporation, #2)",2.0,54.666666666666664,young_adult
77393,false,113,4.05,eng,274,9,1992,1524,"Anne of Windy Poplars (Anne of Green Gables, #4)",5.0,14.0,young_adult
26722944,false,227,3.79,eng,272,4,2016,709,"Future Shock (Future Shock, #1)",3.0,0.0,young_adult
1522147,false,276,3.76,eng,336,10,2007,3747,"Looking for JJ (Jennifer Jones, #1)",3.0,3.5,young_adult
1188294,false,346,3.85,en-GB,275,2,2008,6854,"Perfect Cover (The Squad, #1)",3.857142857142857,9.0,young_adult
10644205,false,207,3.99,eng,408,8,2011,1123,"Delirium (Delirium, #1)",3.3333333333333335,23.22222222222222,young_adult
7735329,false,168,3.12,eng,288,1,2011,642,"Trickster's Girl (Raven Duet, #1)",3.0,4.5,young_adult
15843845,true,153,3.88,eng,11,8,2012,2936,Eight's Origin,3.2,2.6,young_adult
12431923,false,63,4.36,eng,400,9,2013,1310,"Black Friday (Aramov, #3)",2.6666666666666665,12.666666666666666,young_adult
37761,false,157,3.8,,196,,2001,3428,"Here's to You, Rachel Robinson",3.6666666666666665,1.6666666666666667,young_adult
15767353,true,212,4.29,eng,372,1,2013,4901,"Prodigy (Legend, #2)",4.25,9.125,young_adult
15945897,false,299,3.64,eng,448,7,2013,1882,"Starglass (Starglass, #1)",3.7142857142857144,57.285714285714285,young_adult
199688,false,596,3.78,eng,359,4,2007,12188,"Charmed Thirds (Jessica Darling, #3)",2.8181818181818183,56.72727272727273,young_adult
24120519,false,7218,4.15,eng,464,9,2015,62449,"Library of Souls (Miss Peregrine's Peculiar Children, #3)",3.6594594594594594,21.65945945945946,young_adult
8592303,false,161,3.63,eng,214,8,2010,1355,"Pulse (Pulse, #1)",2.0,3.0,young_adult
303200,false,570,3.61,en-US,672,9,2008,9112,"Wicked: Witch & Curse (Wicked, #1-2)",2.6666666666666665,11.666666666666666,young_adult
17402605,false,2504,3.84,eng,390,8,2010,59676,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",2.84375,16.0625,young_adult
26048538,false,127,4.07,eng,,5,2016,659,Shooter,4.5,1.0,young_adult
9975400,false,229,4.23,eng,320,10,2010,3119,"Fugitives (Escape from Furnace, #4)",4.5,5.75,young_adult
1472456,false,178,4.24,en-US,544,10,2007,1281,"Burned (Burned, #1)",3.0,32.5,young_adult
7773320,false,164,3.77,en-US,320,8,2012,937,Touched,2.5,5.5,young_adult
8235178,false,8173,3.78,eng,399,1,2011,95443,"Across the Universe (Across the Universe, #1)",3.4294871794871793,22.115384615384617,young_adult
17684323,true,306,3.47,eng,319,4,2014,2102,"The Break-Up Artist (Break-up Artist, #1)",3.0,11.166666666666666,young_adult
25532845,false,473,3.9,eng,276,2,2016,2468,Thanks for the Trouble,2.888888888888889,2.3333333333333335,young_adult
32850538,false,195,3.67,spa,382,2,2017,813,Cuando me veas,3.0,10.5,young_adult
18666919,true,45,3.82,eng,304,6,2014,1790,"Graduation Day (The Testing, #3)",2.4,23.8,young_adult
15826648,false,836,3.83,eng,352,9,2013,7735,Where the Stars Still Shine,4.083333333333333,7.416666666666667,young_adult
790319,false,337,3.79,eng,268,12,2006,4082,"Bad Kitty (Bad Kitty, #1)",4.0,2.75,young_adult
6981005,true,171,4.21,,320,3,2009,1510,"City of Ashes (The Mortal Instruments, #2)",2.6666666666666665,7.833333333333333,young_adult
6681766,false,68,4.02,en-US,590,4,2010,632,"Hunger (Gone, #2)",3.0,13.2,young_adult
23274635,false,52,3.85,por,272,10,2014,657,Mentirosos,5.0,1.0,young_adult
2801635,false,57,3.85,,371,,,531,"Seeing Redd (The Looking Glass Wars, #2)",5.0,1.0,young_adult
15772712,true,57,3.72,en-CA,188,3,2012,705,"Night of the Purple Moon (Toucan, #1)",4.5,13.5,young_adult
49746,false,898,3.96,eng,,,,9284,Whale Talk,3.125,5.625,young_adult
16004928,true,83,3.8,eng,220,9,2012,565,My Only,5.0,0.0,young_adult
9439989,false,1635,3.96,en-US,350,8,2011,23631,"Touch of Frost (Mythos Academy, #1)",3.619047619047619,8.666666666666666,young_adult
17334079,true,1946,3.73,eng,65,4,2013,20996,"What Really Happened in Peru (The Bane Chronicles, #1)",3.373134328358209,10.164179104477611,young_adult
649514,false,794,3.94,eng,277,6,2007,9591,"The Off Season (Dairy Queen, #2)",4.4,11.4,young_adult
8355715,true,29,4.01,en-US,227,6,2010,753,"Colters' Lady (Colters' Legacy, #2)",4.0,18.0,young_adult
18171236,false,115,3.54,eng,,10,2013,1359,"Wrong Side of Town (With Me, #3)",2.8333333333333335,5.5,young_adult
24611432,false,194,3.93,en-GB,,,,823,The Young Elites,4.0,5.0,young_adult
6567023,true,90,3.79,eng,319,4,2010,2210,"Marked (House of Night, #1)",3.6666666666666665,1.3333333333333333,young_adult
18711450,false,120,4.01,,258,5,2014,765,"How to Seduce a Band Geek (How To, #2)",4.0,2.3333333333333335,young_adult
25432891,false,254,4.15,spa,416,5,2015,720,"Cinder (Crónicas lunares, #1)",3.0,1.0,young_adult
223822,false,72,4.24,,224,,,765,"First Test (Protector of the Small, #1)",4.0,5.5,young_adult
563321,false,504,3.77,en-US,288,3,2007,6906,"l8r, g8r (Internet Girls, #3)",3.6666666666666665,3.0,young_adult
11293784,false,165,3.63,eng,228,8,2011,1846,A Straight Line to My Heart,3.0,4.0,young_adult
29746451,true,158,3.97,eng,,,,1660,Adorkable,3.5,0.5,young_adult
12893742,false,3854,4.28,eng,406,5,2012,84994,"The Serpent's Shadow (Kane Chronicles, #3)",3.626865671641791,36.059701492537314,young_adult
532939,false,88,3.69,,208,10,2004,747,I Can't Tell You,3.0,11.0,young_adult
22881022,false,636,3.58,eng,314,8,2015,3229,Awake,3.0,2.6666666666666665,young_adult
2310780,false,171,3.66,,272,3,2008,1123,Chasing Windmills,2.5,5.5,young_adult
65066,false,604,3.96,,291,6,2007,5979,"What My Girlfriend Doesn't Know (What My Mother Doesn't Know, #2)",3.25,0.25,young_adult
8478549,false,265,3.61,eng,372,10,2010,3784,"Dark Heart Forever (Dark Heart, #1)",3.25,2.0,young_adult
6584189,false,352,3.96,,276,4,2010,1899,"The Summer I Turned Pretty (Summer, #1)",3.8,2.6,young_adult
8501291,false,755,4.24,en-US,516,1,2012,13391,"Wings of the Wicked (Angelfire, #2)",4.153846153846154,17.23076923076923,young_adult
18908596,true,124,3.81,eng,,,,1543,"The Fab Life (The Kihanna Saga, #1)",4.0,0.0,young_adult
14568,false,101,3.91,,160,10,1999,2907,The Hanged Man,3.0,1.0,young_adult
270730,false,7095,4.16,eng,537,,,105994,"Crank (Crank, #1)",3.710144927536232,6.681159420289855,young_adult
9490473,false,107,4.3,por,280,10,2010,808,"Em Chamas (Os Jogos da Fome, #2)",4.375,6.5,young_adult
8110307,false,237,3.79,eng,309,12,2010,1122,Bitter Melon,4.0,4.0,young_adult
215542,false,282,4.19,eng,405,5,2006,20509,"The Rivers of Zadaa (Pendragon, #6)",4.0,11.5,young_adult
17910147,false,197,3.5,,336,4,2014,802,Expiration Day,3.3333333333333335,37.0,young_adult
13449648,true,169,4.28,eng,418,5,2012,3769,"The Serpent's Shadow (Kane Chronicles, #3)",3.75,17.5,young_adult
11595501,false,96,4.1,en-US,221,1,2012,3872,"The Asylum (The Vampire Diaries: Stefan's Diaries, #5)",3.3333333333333335,141.33333333333334,young_adult
275859,false,92,3.8,,320,6,2005,2159,"The Runner (Tillerman Cycle, #4)",5.0,0.0,young_adult
6617625,false,104,3.77,ger,415,11,2009,1073,"Arkadien erwacht (Arkadien, #1)",4.25,5.0,young_adult
18114990,true,132,3.77,eng,361,5,2013,1380,"After Tuesday (These Days, #1)",2.0,2.0,young_adult
25663382,true,656,3.76,eng,288,3,2016,3596,The Great American Whatever,3.4375,8.9375,young_adult
483859,false,70,3.42,en-US,240,3,2007,742,"Angels on Sunset Boulevard (Angels on Sunset Boulevard, #1)",2.0,0.0,young_adult
6659597,false,303,3.68,en-US,307,5,2010,1829,Restoring Harmony,3.0,3.5,young_adult
12643928,false,1424,4.07,en-US,525,5,2012,19138,"Insurgent (Divergent, #2)",3.574468085106383,13.46808510638298,young_adult
7743782,false,384,3.71,en-US,462,12,2010,1899,"Sapphique (Incarceron, #2)",3.8333333333333335,6.0,young_adult
18940005,true,175,4.34,,,,,1358,Silent,5.0,6.75,young_adult
25664996,false,225,3.41,eng,294,1,2016,919,It's All Your Fault,3.2,1.6,young_adult
1312502,false,231,3.99,,264,4,2007,3608,"The Awakening (The New Heroes/Quantum Prophecy, #1)",2.0,4.0,young_adult
8430963,false,150,3.81,,409,1,2011,1054,"Love, Inc. (Love, Inc., #1)",4.5,11.0,young_adult
10470567,false,429,4.04,eng,325,10,2011,3147,"Destined (House of Night, #9)",2.75,5.0,young_adult
16123804,false,256,3.66,eng,320,7,2014,1653,"The Fire Wish (The Jinni Wars, #1)",3.0,18.666666666666668,young_adult
19066,false,167,3.41,eng,153,5,1999,2202,"Underdog (Wolfe Brothers, #1)",2.8333333333333335,10.166666666666666,young_adult
24641800,true,319,3.97,eng,30,6,2014,2241,"The Demon in the Wood (The Grisha, #0.1)",0.875,22.625,young_adult
29984535,false,139,3.45,eng,424,6,2016,530,"The Witch's Kiss (The Witch's Kiss, #1)",3.0,4.0,young_adult
22740196,false,253,4.42,eng,514,10,2014,1117,"The Blood of Olympus (The Heroes of Olympus, #5)",5.0,4.666666666666667,young_adult
12987853,false,70,4.08,en-GB,398,8,2012,1159,"Forsaken (The Fallen, #4)",4.0,2.0,young_adult
28960100,false,950,4.09,eng,419,11,2016,5655,"A Million Worlds with You (Firebird, #3)",4.16,10.0,young_adult
12957165,true,126,3.86,eng,290,12,2011,1138,Catching Jordan,3.0,1.0,young_adult
1895792,false,1651,3.74,en-US,520,12,2007,52013,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",3.2222222222222223,8.666666666666666,young_adult
9860213,false,103,3.78,eng,624,3,2011,1191,"Royally Crushed (Royally Jacked, #1-3)",3.6666666666666665,7.333333333333333,young_adult
16429619,true,6253,4.06,eng,492,7,2014,48503,"The Kiss of Deception (The Remnant Chronicles, #1)",3.756521739130435,15.304347826086957,young_adult
112633,false,49,3.97,,183,5,2002,529,"Knocked Out by My Nunga-Nungas: Further, Further Confessions of Georgia Nicolson (Confessions of Georgia Nicolson, #3)",4.0,355.0,young_adult
18811411,false,399,3.76,,256,8,2014,1622,The Unfinished Life of Addison Stone,4.166666666666667,32.0,young_adult
27969087,false,107,3.77,eng,324,8,2017,510,"Labyrinth Lost (Brooklyn Brujas, #1)",3.7142857142857144,5.142857142857143,young_adult
13132816,true,1907,3.91,eng,352,6,2015,13873,Emmy & Oliver,3.6551724137931036,3.5344827586206895,young_adult
8663305,false,442,3.6,eng,211,3,2011,2260,Ten Miles Past Normal,2.0,25.0,young_adult
11250671,false,429,3.08,eng,363,4,2012,2685,Above,3.4,5.6,young_adult
25366338,false,182,4.15,eng,430,8,2015,562,One,4.0,2.75,young_adult
260043,false,47,3.76,eng,165,10,1992,2448,"The Third Evil (Fear Street Cheerleaders, #3)",3.0,0.0,young_adult
139418,false,881,3.67,eng,198,10,1992,14396,The Silver Kiss,3.2,13.8,young_adult
26219455,true,142,4.19,eng,320,4,2017,551,"The Edge of the Abyss (The Abyss Surrounds Us, #2)",5.0,4.8,young_adult
26197298,true,139,3.7,eng,,,,889,"Half Truths (The Half Bad Trilogy, #0.6)",3.3333333333333335,0.6666666666666666,young_adult
17285330,false,1803,4.11,eng,386,2,2015,11482,The Last Time We Say Goodbye,3.742857142857143,12.971428571428572,young_adult
10476572,true,203,3.36,eng,242,10,2011,2000,Scored,2.5,4.0,young_adult
196549,false,556,3.72,eng,256,5,2007,11961,"Secrets of My Hollywood Life (Secrets of My Hollywood Life, #1)",3.0,2.0,young_adult
12971664,false,714,3.55,eng,263,5,2012,4789,"No Safety in Numbers (No Safety in Numbers, #1)",3.2222222222222223,4.555555555555555,young_adult
12901365,false,489,3.98,eng,304,10,2011,4875,"The Deepest Cut (MacKinnon Curse, #1)",2.9523809523809526,3.8095238095238093,young_adult
444600,false,228,3.91,eng,176,10,1998,1947,Max the Mighty (Freak The Mighty #2),3.0,13.0,young_adult
10779996,true,172,4.13,en-GB,370,12,2010,2405,"Psion Beta (Psion, #1)",3.75,2.5,young_adult
27821769,false,124,4.19,ger,390,2,2016,634,"Zorn und Morgenröte (Zorn und Morgenröte, #1)",3.0,5.6,young_adult
14478151,false,70,4.03,eng,501,4,2012,856,"Mockingjay (The Hunger Games, #3)",4.0,27.5,young_adult
13643427,false,102,4.18,ita,320,5,2012,952,Il rumore dei tuoi passi,3.3333333333333335,11.333333333333334,young_adult
26073074,false,890,3.47,en-US,432,6,2016,4338,The Leaving,2.909090909090909,1.7272727272727273,young_adult
18769279,true,202,4.32,,,,,12307,The Divergent Series Complete Collection,4.0,0.0,young_adult
17237214,false,2567,4.1,eng,196,8,2013,25797,Two Boys Kissing,3.980392156862745,5.921568627450981,young_adult
6380822,false,2301,3.81,eng,372,12,2009,33469,"The Dark Divine (The Dark Divine, #1)",3.28,12.32,young_adult
13345957,false,233,3.56,en-US,309,2,2013,1052,Blaze,3.75,3.5,young_adult
556136,false,4440,4.06,eng,264,5,2007,27454,The Wednesday Wars,4.21875,21.375,young_adult
6056530,false,71,4.46,en-US,288,,,1636,"Coming Attractions (Katie Weldon, #3)",4.0,0.0,young_adult
19141361,false,266,3.31,eng,358,8,2014,1064,Amity,3.2,7.8,young_adult
11044210,false,251,3.63,en-US,186,9,2011,4079,"Enticed by His Forgotten Lover (Pregnancy & Passion, #1)",3.375,1.125,young_adult
20483018,true,105,3.97,en-US,528,7,2014,653,Blightborn (The Heartland Trilogy #2),3.3333333333333335,6.666666666666667,young_adult
7285601,false,2938,4.34,en-US,374,7,2010,23001,"The Hunger Games (The Hunger Games, #1)",4.216216216216216,59.75675675675676,young_adult
6600807,false,678,4.15,,316,7,2010,21546,"Jealousy (Strange Angels, #3)",4.0,9.933333333333334,young_adult
10999517,false,41,3.81,eng,258,4,2011,535,"Lure (Siren's Call, #1)",4.0,51.0,young_adult
